rc13,rc13desc,year,age_grp_mother,sex,count
13,Canterbury Region,2002,15–19,Male,150
13,Canterbury Region,2002,20–24,Female,426
13,Canterbury Region,2002,20–24,Male,402
13,Canterbury Region,2002,25–29,Female,783
13,Canterbury Region,2002,25–29,Male,786
13,Canterbury Region,2002,30–34,Female,1071
13,Canterbury Region,2002,30–34,Male,1077
13,Canterbury Region,2002,35–39,Female,528
13,Canterbury Region,2002,35–39,Male,522
13,Canterbury Region,2002,40–44,Female,90
13,Canterbury Region,2002,40–44,Male,87
13,Canterbury Region,2002,45–49,Female,9
13,Canterbury Region,2002,45–49,Male,6
13,Canterbury Region,2003,15–19,Female,147
13,Canterbury Region,2003,15–19,Male,171
13,Canterbury Region,2003,20–24,Female,408
13,Canterbury Region,2003,20–24,Male,393
13,Canterbury Region,2003,25–29,Female,690
13,Canterbury Region,2003,25–29,Male,720
13,Canterbury Region,2003,30–34,Female,1080
13,Canterbury Region,2003,30–34,Male,1104
13,Canterbury Region,2003,35–39,Female,504
13,Canterbury Region,2003,35–39,Male,540
13,Canterbury Region,2003,40–44,Female,99
13,Canterbury Region,2003,40–44,Male,99
13,Canterbury Region,2003,45–49,Female,3
13,Canterbury Region,2003,45–49,Male,3
13,Canterbury Region,2004,15–19,Female,165
13,Canterbury Region,2004,15–19,Male,168
13,Canterbury Region,2004,20–24,Female,480
13,Canterbury Region,2004,20–24,Male,462
13,Canterbury Region,2004,25–29,Female,780
13,Canterbury Region,2004,25–29,Male,795
13,Canterbury Region,2004,30–34,Female,1164
13,Canterbury Region,2004,30–34,Male,1164
13,Canterbury Region,2004,35–39,Female,561
13,Canterbury Region,2004,35–39,Male,654
13,Canterbury Region,2004,40–44,Female,99
13,Canterbury Region,2004,40–44,Male,108
13,Canterbury Region,2004,45–49,Female,6
13,Canterbury Region,2004,45–49,Male,3
13,Canterbury Region,2005,15–19,Female,171
13,Canterbury Region,2005,15–19,Male,216
13,Canterbury Region,2005,20–24,Female,456
13,Canterbury Region,2005,20–24,Male,471
13,Canterbury Region,2005,25–29,Female,765
13,Canterbury Region,2005,25–29,Male,774
13,Canterbury Region,2005,30–34,Female,1119
13,Canterbury Region,2005,30–34,Male,1206
13,Canterbury Region,2005,35–39,Female,576
13,Canterbury Region,2005,35–39,Male,582
13,Canterbury Region,2005,40–44,Female,114
13,Canterbury Region,2005,40–44,Male,111
13,Canterbury Region,2005,45–49,Female,6
13,Canterbury Region,2005,45–49,Male,3
13,Canterbury Region,2006,15–19,Female,177
13,Canterbury Region,2006,15–19,Male,186
13,Canterbury Region,2006,20–24,Female,441
13,Canterbury Region,2006,20–24,Male,483
13,Canterbury Region,2006,25–29,Female,765
13,Canterbury Region,2006,25–29,Male,756
13,Canterbury Region,2006,30–34,Female,1179
13,Canterbury Region,2006,30–34,Male,1194
13,Canterbury Region,2006,35–39,Female,627
13,Canterbury Region,2006,35–39,Male,699
13,Canterbury Region,2006,40–44,Female,120
13,Canterbury Region,2006,40–44,Male,114
13,Canterbury Region,2006,45–49,Female,3
13,Canterbury Region,2006,45–49,Male,12
13,Canterbury Region,2007,15–19,Female,219
13,Canterbury Region,2007,15–19,Male,225
13,Canterbury Region,2007,20–24,Female,477
13,Canterbury Region,2007,20–24,Male,498
13,Canterbury Region,2007,25–29,Female,810
13,Canterbury Region,2007,25–29,Male,861
13,Canterbury Region,2007,30–34,Female,1134
13,Canterbury Region,2007,30–34,Male,1266
13,Canterbury Region,2007,35–39,Female,696
13,Canterbury Region,2007,35–39,Male,789
13,Canterbury Region,2007,40–44,Female,120
13,Canterbury Region,2007,40–44,Male,114
13,Canterbury Region,2007,45–49,Female,3
13,Canterbury Region,2007,45–49,Male,6
13,Canterbury Region,2008,15–19,Female,234
13,Canterbury Region,2008,15–19,Male,231
13,Canterbury Region,2008,20–24,Female,513
13,Canterbury Region,2008,20–24,Male,567
13,Canterbury Region,2008,25–29,Female,852
13,Canterbury Region,2008,25–29,Male,903
13,Canterbury Region,2008,30–34,Female,1113
13,Canterbury Region,2008,30–34,Male,1128
13,Canterbury Region,2008,35–39,Female,699
13,Canterbury Region,2008,35–39,Male,789
13,Canterbury Region,2008,40–44,Female,135
13,Canterbury Region,2008,40–44,Male,120
13,Canterbury Region,2008,45–49,Female,9
13,Canterbury Region,2008,45–49,Male,6
13,Canterbury Region,2009,15–19,Female,189
13,Canterbury Region,2009,15–19,Male,243
13,Canterbury Region,2009,20–24,Female,543
13,Canterbury Region,2009,20–24,Male,594
13,Canterbury Region,2009,25–29,Female,828
13,Canterbury Region,2009,25–29,Male,882
13,Canterbury Region,2009,30–34,Female,1065
13,Canterbury Region,2009,30–34,Male,1170
13,Canterbury Region,2009,35–39,Female,744
13,Canterbury Region,2009,35–39,Male,774
13,Canterbury Region,2009,40–44,Female,138
13,Canterbury Region,2009,40–44,Male,126
13,Canterbury Region,2009,45–49,Female,9
13,Canterbury Region,2009,45–49,Male,3
13,Canterbury Region,2010,15–19,Female,210
13,Canterbury Region,2010,15–19,Male,192
13,Canterbury Region,2010,20–24,Female,570
13,Canterbury Region,2010,20–24,Male,597
13,Canterbury Region,2010,25–29,Female,885
13,Canterbury Region,2010,25–29,Male,858
13,Canterbury Region,2010,30–34,Female,1041
13,Canterbury Region,2010,30–34,Male,1152
13,Canterbury Region,2010,35–39,Female,738
13,Canterbury Region,2010,35–39,Male,807
13,Canterbury Region,2010,40–44,Female,138
13,Canterbury Region,2010,40–44,Male,165
13,Canterbury Region,2010,45–49,Female,15
13,Canterbury Region,2010,45–49,Male,6
13,Canterbury Region,2011,15–19,Female,180
13,Canterbury Region,2011,15–19,Male,168
13,Canterbury Region,2011,20–24,Female,570
13,Canterbury Region,2011,20–24,Male,585
13,Canterbury Region,2011,25–29,Female,846
13,Canterbury Region,2011,25–29,Male,882
13,Canterbury Region,2011,30–34,Female,1089
13,Canterbury Region,2011,30–34,Male,1116
13,Canterbury Region,2011,35–39,Female,696
13,Canterbury Region,2011,35–39,Male,702
13,Canterbury Region,2011,40–44,Female,129
13,Canterbury Region,2011,40–44,Male,132
13,Canterbury Region,2011,45–49,Female,6
13,Canterbury Region,2011,45–49,Male,3
13,Canterbury Region,2012,15–19,Female,144
13,Canterbury Region,2012,15–19,Male,168
13,Canterbury Region,2012,20–24,Female,471
13,Canterbury Region,2012,20–24,Male,546
13,Canterbury Region,2012,25–29,Female,840
13,Canterbury Region,2012,25–29,Male,828
13,Canterbury Region,2012,30–34,Female,1014
13,Canterbury Region,2012,30–34,Male,1014
13,Canterbury Region,2012,35–39,Female,576
13,Canterbury Region,2012,35–39,Male,642
13,Canterbury Region,2012,40–44,Female,132
13,Canterbury Region,2012,40–44,Male,117
13,Canterbury Region,2012,45–49,Female,6
13,Canterbury Region,2012,45–49,Male,9
13,Canterbury Region,2013,15–19,Female,156
13,Canterbury Region,2013,15–19,Male,153
13,Canterbury Region,2013,20–24,Female,528
13,Canterbury Region,2013,20–24,Male,525
13,Canterbury Region,2013,25–29,Female,843
13,Canterbury Region,2013,25–29,Male,903
13,Canterbury Region,2013,30–34,Female,1002
13,Canterbury Region,2013,30–34,Male,1038
13,Canterbury Region,2013,35–39,Female,522
13,Canterbury Region,2013,35–39,Male,633
13,Canterbury Region,2013,40–44,Female,132
13,Canterbury Region,2013,40–44,Male,132
13,Canterbury Region,2013,45–49,Female,6
13,Canterbury Region,2013,45–49,Male,12
13,Canterbury Region,2014,15–19,Female,132
13,Canterbury Region,2014,15–19,Male,141
13,Canterbury Region,2014,20–24,Female,477
13,Canterbury Region,2014,20–24,Male,507
13,Canterbury Region,2014,25–29,Female,873
13,Canterbury Region,2014,25–29,Male,897
13,Canterbury Region,2014,30–34,Female,963
13,Canterbury Region,2014,30–34,Male,1095
13,Canterbury Region,2014,35–39,Female,549
13,Canterbury Region,2014,35–39,Male,615
13,Canterbury Region,2014,40–44,Female,117
13,Canterbury Region,2014,40–44,Male,165
13,Canterbury Region,2014,45–49,Female,6
13,Canterbury Region,2014,45–49,Male,9
13,Canterbury Region,2015,15–19,Female,144
13,Canterbury Region,2015,15–19,Male,114
13,Canterbury Region,2015,20–24,Female,489
13,Canterbury Region,2015,20–24,Male,525
13,Canterbury Region,2015,25–29,Female,867
13,Canterbury Region,2015,25–29,Male,951
13,Canterbury Region,2015,30–34,Female,1050
13,Canterbury Region,2015,30–34,Male,1173
13,Canterbury Region,2015,35–39,Female,570
13,Canterbury Region,2015,35–39,Male,642
13,Canterbury Region,2015,40–44,Female,129
13,Canterbury Region,2015,40–44,Male,138
13,Canterbury Region,2015,45–49,Female,9
13,Canterbury Region,2015,45–49,Male,9
13,Canterbury Region,2016,15–19,Female,111
13,Canterbury Region,2016,15–19,Male,129
13,Canterbury Region,2016,20–24,Female,504
13,Canterbury Region,2016,20–24,Male,492
13,Canterbury Region,2016,25–29,Female,933
13,Canterbury Region,2016,25–29,Male,966
13,Canterbury Region,2016,30–34,Female,1113
13,Canterbury Region,2016,30–34,Male,1236
13,Canterbury Region,2016,35–39,Female,600
13,Canterbury Region,2016,35–39,Male,651
13,Canterbury Region,2016,40–44,Female,150
13,Canterbury Region,2016,40–44,Male,129
13,Canterbury Region,2016,45–49,Female,9
13,Canterbury Region,2016,45–49,Male,6
14,Otago Region,1997,15–19,Female,60
14,Otago Region,1997,15–19,Male,60
14,Otago Region,1997,20–24,Female,198
14,Otago Region,1997,20–24,Male,213
14,Otago Region,1997,25–29,Female,327
14,Otago Region,1997,25–29,Male,351
14,Otago Region,1997,30–34,Female,333
14,Otago Region,1997,30–34,Male,375
14,Otago Region,1997,35–39,Female,126
14,Otago Region,1997,35–39,Male,174
14,Otago Region,1997,40–44,Female,18
14,Otago Region,1997,40–44,Male,21
14,Otago Region,1998,15–19,Female,66
14,Otago Region,1998,15–19,Male,60
14,Otago Region,1998,20–24,Female,195
14,Otago Region,1998,20–24,Male,189
14,Otago Region,1998,25–29,Female,324
14,Otago Region,1998,25–29,Male,360
14,Otago Region,1998,30–34,Female,330
14,Otago Region,1998,30–34,Male,354
14,Otago Region,1998,35–39,Female,141
14,Otago Region,1998,35–39,Male,162
14,Otago Region,1998,40–44,Female,24
14,Otago Region,1998,40–44,Male,18
14,Otago Region,1998,45–49,Female,3
14,Otago Region,1998,45–49,Male,3
14,Otago Region,1999,15–19,Female,60
14,Otago Region,1999,15–19,Male,54
14,Otago Region,1999,20–24,Female,147
14,Otago Region,1999,20–24,Male,159
14,Otago Region,1999,25–29,Female,294
14,Otago Region,1999,25–29,Male,336
14,Otago Region,1999,30–34,Female,345
14,Otago Region,1999,30–34,Male,351
14,Otago Region,1999,35–39,Female,165
14,Otago Region,1999,35–39,Male,156
14,Otago Region,1999,40–44,Female,24
14,Otago Region,1999,40–44,Male,33
14,Otago Region,2000,15–19,Female,48
14,Otago Region,2000,15–19,Male,48
14,Otago Region,2000,20–24,Female,162
14,Otago Region,2000,20–24,Male,159
14,Otago Region,2000,25–29,Female,342
14,Otago Region,2000,25–29,Male,318
14,Otago Region,2000,30–34,Female,333
14,Otago Region,2000,30–34,Male,390
14,Otago Region,2000,35–39,Female,144
14,Otago Region,2000,35–39,Male,171
14,Otago Region,2000,40–44,Female,24
14,Otago Region,2000,40–44,Male,33
14,Otago Region,2001,15–19,Female,51
14,Otago Region,2001,15–19,Male,39
14,Otago Region,2001,20–24,Female,153
14,Otago Region,2001,20–24,Male,138
14,Otago Region,2001,25–29,Female,300
14,Otago Region,2001,25–29,Male,345
14,Otago Region,2001,30–34,Female,351
14,Otago Region,2001,30–34,Male,375
14,Otago Region,2001,35–39,Female,138
14,Otago Region,2001,35–39,Male,183
14,Otago Region,2001,40–44,Female,27
14,Otago Region,2001,40–44,Male,36
14,Otago Region,2002,15–19,Female,51
14,Otago Region,2002,15–19,Male,39
14,Otago Region,2002,20–24,Female,156
14,Otago Region,2002,20–24,Male,168
14,Otago Region,2002,25–29,Female,270
14,Otago Region,2002,25–29,Male,288
14,Otago Region,2002,30–34,Female,321
14,Otago Region,2002,30–34,Male,333
14,Otago Region,2002,35–39,Female,144
14,Otago Region,2002,35–39,Male,177
14,Otago Region,2002,40–44,Female,30
14,Otago Region,2002,40–44,Male,27
14,Otago Region,2002,45–49,Female,0
14,Otago Region,2003,15–19,Female,48
14,Otago Region,2003,15–19,Male,63
14,Otago Region,2003,20–24,Female,138
14,Otago Region,2003,20–24,Male,147
14,Otago Region,2003,25–29,Female,264
14,Otago Region,2003,25–29,Male,288
14,Otago Region,2003,30–34,Female,345
14,Otago Region,2003,30–34,Male,375
14,Otago Region,2003,35–39,Female,180
14,Otago Region,2003,35–39,Male,174
14,Otago Region,2003,40–44,Female,45
14,Otago Region,2003,40–44,Male,33
14,Otago Region,2004,15–19,Female,48
14,Otago Region,2004,15–19,Male,45
14,Otago Region,2004,20–24,Female,138
14,Otago Region,2004,20–24,Male,156
14,Otago Region,2004,25–29,Female,291
14,Otago Region,2004,25–29,Male,285
14,Otago Region,2004,30–34,Female,363
14,Otago Region,2004,30–34,Male,372
14,Otago Region,2004,35–39,Female,186
14,Otago Region,2004,35–39,Male,201
14,Otago Region,2004,40–44,Female,54
14,Otago Region,2004,40–44,Male,33
14,Otago Region,2005,15–19,Female,51
14,Otago Region,2005,15–19,Male,60
14,Otago Region,2005,20–24,Female,147
14,Otago Region,2005,20–24,Male,165
14,Otago Region,2005,25–29,Female,255
14,Otago Region,2005,25–29,Male,285
14,Otago Region,2005,30–34,Female,399
14,Otago Region,2005,30–34,Male,402
14,Otago Region,2005,35–39,Female,189
14,Otago Region,2005,35–39,Male,180
14,Otago Region,2005,40–44,Female,45
14,Otago Region,2005,40–44,Male,42
14,Otago Region,2005,45–49,Female,3
14,Otago Region,2005,45–49,Male,3
14,Otago Region,2006,15–19,Female,54
14,Otago Region,2006,15–19,Male,60
14,Otago Region,2006,20–24,Female,132
14,Otago Region,2006,20–24,Male,168
14,Otago Region,2006,25–29,Female,249
14,Otago Region,2006,25–29,Male,240
14,Otago Region,2006,30–34,Female,363
14,Otago Region,2006,30–34,Male,348
14,Otago Region,2006,35–39,Female,183
14,Otago Region,2006,35–39,Male,204
14,Otago Region,2006,40–44,Female,36
14,Otago Region,2006,40–44,Male,42
14,Otago Region,2006,45–49,Female,0
14,Otago Region,2006,45–49,Male,3
14,Otago Region,2007,15–19,Female,42
14,Otago Region,2007,15–19,Male,51
14,Otago Region,2007,20–24,Female,159
14,Otago Region,2007,20–24,Male,180
14,Otago Region,2007,25–29,Female,288
14,Otago Region,2007,25–29,Male,312
14,Otago Region,2007,30–34,Female,402
14,Otago Region,2007,30–34,Male,375
14,Otago Region,2007,35–39,Female,213
14,Otago Region,2007,35–39,Male,204
14,Otago Region,2007,40–44,Female,36
14,Otago Region,2007,40–44,Male,36
14,Otago Region,2007,45–49,Female,3
14,Otago Region,2007,45–49,Male,3
14,Otago Region,2008,15–19,Female,69
14,Otago Region,2008,15–19,Male,57
14,Otago Region,2008,20–24,Female,147
14,Otago Region,2008,20–24,Male,186
14,Otago Region,2008,25–29,Female,285
14,Otago Region,2008,25–29,Male,282
14,Otago Region,2008,30–34,Female,378
14,Otago Region,2008,30–34,Male,360
14,Otago Region,2008,35–39,Female,210
14,Otago Region,2008,35–39,Male,246
14,Otago Region,2008,40–44,Female,33
14,Otago Region,2008,40–44,Male,39
14,Otago Region,2008,45–49,Female,3
14,Otago Region,2009,15–19,Female,60
14,Otago Region,2009,15–19,Male,51
14,Otago Region,2009,20–24,Female,150
14,Otago Region,2009,20–24,Male,192
14,Otago Region,2009,25–29,Female,291
14,Otago Region,2009,25–29,Male,288
14,Otago Region,2009,30–34,Female,357
14,Otago Region,2009,30–34,Male,420
14,Otago Region,2009,35–39,Female,210
14,Otago Region,2009,35–39,Male,270
14,Otago Region,2009,40–44,Female,42
14,Otago Region,2009,40–44,Male,57
14,Otago Region,2009,45–49,Female,3
14,Otago Region,2010,15–19,Female,54
14,Otago Region,2010,15–19,Male,51
14,Otago Region,2010,20–24,Female,165
